mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__max_df,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7480607986450195,0.02966579973509757,0.18486709594726564,0.0019562534984497214,0.5,0.9,2,"(1, 1)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.24076712687246812,0.2252351344758681,0.21524509268197908,0.1777147990630535,0.21502750130958614,0.21479793088059101,0.02077857396940003,54
2.291784429550171,0.12163415461068977,0.38242225646972655,0.016020945388239966,0.3,0.95,2,"(1, 2)","{'clf__alpha': 0.3, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.22844937930624853,0.2160966450116214,0.21764504637513385,0.18402938735799923,0.21940805912833058,0.21312570343586673,0.015166605414393668,55
0.7633186340332031,0.019033846056369423,0.1832862377166748,0.012473950421474159,0.5,0.95,2,"(1, 1)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.23392448514176492,0.2178521896495499,0.2167828155225188,0.17628495842781558,0.2156491076690498,0.2120987112821398,0.019113544718054196,56
1.999889326095581,0.050987075491559335,0.3817906856536865,0.013593927241626958,0.5,0.9,3,"(1, 2)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.23237407339260274,0.2165065723910317,0.21077210460772103,0.176661918328585,0.21809528564949301,0.21088199087388668,0.018528910328194162,57
2.06359748840332,0.07183433495885506,0.40774712562561033,0.03391940903493876,0.5,0.95,3,"(1, 2)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.2251985828189198,0.21223300521705338,0.2101693291600777,0.17506042978192152,0.2027399708219392,0.2050802635599823,0.016664179918985188,58
0.7826286792755127,0.01298460100921085,0.19389190673828124,0.013827432498594984,1.0,0.9,5,"(1, 1)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.2246621801251251,0.20704831166824303,0.20830259957550215,0.1674637829026463,0.2008824353132356,0.20167186191695047,0.0188268079575342,59
0.7883373737335205,0.029861925927883594,0.19320716857910156,0.013104083009576134,1.0,0.95,5,"(1, 1)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.22470983409785852,0.20233134013652646,0.20583095841939672,0.16547594413826014,0.20501968167116202,0.20067355169264078,0.019312433310567794,60
0.8103523254394531,0.018968969137848183,0.1811147689819336,0.011688326112647768,1.0,0.9,3,"(1, 1)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.21853456299757637,0.1974240474240474,0.19210977050553205,0.1568060202166108,0.1885343799536565,0.19068175621948463,0.019876887459908992,61
2.1220490455627443,0.05665800864264279,0.3960884094238281,0.00986547925025565,0.5,0.9,2,"(1, 2)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.2078545013723121,0.19545836269673478,0.19469349042640569,0.16493715581251697,0.1839753813438024,0.1893837783303544,0.014374625824373405,62
1.997403860092163,0.05045233871822699,0.3847689151763916,0.01043975368571084,1.0,0.9,5,"(1, 2)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.21455198582801152,0.1891735937990701,0.1850285765909696,0.16608115468409587,0.18653962036580243,0.1882749862535899,0.015475173875288564,63
1.9974765300750732,0.04301429020808409,0.3930975914001465,0.019397489575473516,1.0,0.95,5,"(1, 2)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.95, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.20632092311615455,0.18952410023838595,0.18773952268654495,0.16452569169960476,0.18467622977056938,0.18655729350225192,0.01333964424055117,64
0.7776463508605957,0.027275106011312913,0.18927268981933593,0.007272179078148252,1.0,0.95,3,"(1, 1)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.20788984812774802,0.19358074875316256,0.19227597799026372,0.15832546779731416,0.17607077298406668,0.18562856313051104,0.016969387481462497,65
2.1358150005340577,0.03692113549697909,0.40590314865112304,0.02034044011069487,0.5,0.95,2,"(1, 2)","{'clf__alpha': 0.5, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.1951327629003582,0.19117869067917023,0.17296351357729123,0.16164743578031127,0.1726933667523857,0.17872315393790333,0.012534174109190221,66
0.7845804214477539,0.028598287004539816,0.18826842308044434,0.004389671469865249,1.0,0.9,2,"(1, 1)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.9, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.19510126461850938,0.17631535688284242,0.17730190566796455,0.14291678507151653,0.15093029681740264,0.1685131218116471,0.01902301301576459,67
0.7805293560028076,0.02889828151578983,0.18860888481140137,0.01155507869876165,1.0,0.95,2,"(1, 1)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.95, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.17834164156412244,0.15374067544646955,0.15296894805880687,0.13077527626156057,0.1389310131245615,0.1509515108911042,0.01620889607782962,68
2.041935682296753,0.016912898059688878,0.39450902938842775,0.02876615898611548,1.0,0.9,3,"(1, 2)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.9, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.1672946291754341,0.15556315549475605,0.13410626027309247,0.13287931758081015,0.13759483301079226,0.14548763910697698,0.013622501901381843,69
0.7654941558837891,0.026042147922558764,0.17517366409301757,0.00837244848129764,2.0,0.9,5,"(1, 1)","{'clf__alpha': 2.0, 'tfidf__max_df': 0.9, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.17757755613827578,0.14039844474627083,0.14392009851140067,0.12171786828799025,0.13051286580698346,0.1428253666981842,0.019036424171128986,70
2.1192275524139403,0.04254798904630847,0.3944544792175293,0.01163327835384717,1.0,0.95,3,"(1, 2)","{'clf__alpha': 1.0, 'tfidf__max_df': 0.95, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.16613537632457617,0.14238984818680242,0.1232893157262905,0.130528813135648,0.12243292999129944,0.1369552566729233,0.016247887607624273,71
